customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,total_charges_num,tenure_group
1710-RCXUS,Male,0,Yes,No,51,Yes,Yes,"Fiber optic",No,Yes,No,No,No,Yes,"One year",Yes,"Credit card (automatic)",90.35,4614.55,No,4614.55,Long-Term
0374-FIUCA,Male,0,Yes,No,65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",20.40,1414.45,No,1414.45,Long-Term
5839-SUYVZ,Male,0,No,No,16,Yes,No,"Fiber optic",No,No,No,Yes,No,No,Month-to-month,Yes,"Credit card (automatic)",74.55,1170.5,No,1170.50,Loyal
5173-ZXXXL,Male,0,No,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.95,47.7,No,47.70,New
1096-ADRUX,Female,0,Yes,Yes,66,Yes,Yes,"Fiber optic",No,No,No,No,No,No,"One year",Yes,"Bank transfer (automatic)",74.25,4859.25,No,4859.25,Long-Term
2001-MCUUW,Male,0,No,No,46,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Electronic check",108.65,4903.2,No,4903.20,Loyal
2731-GJRDG,Female,0,No,No,32,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",109.55,3608,No,3608.00,Loyal
4723-BEGSG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",86.65,6094.25,No,6094.25,Long-Term
6516-NKQBO,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",81.00,3084.9,No,3084.90,Loyal
8672-OAUPW,Male,0,No,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,"One year",No,"Credit card (automatic)",47.85,2356.75,No,2356.75,Long-Term
8207-DMRVL,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",114.55,8306.05,No,8306.05,Long-Term
3419-SNJJD,Female,1,Yes,No,65,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,Month-to-month,No,"Bank transfer (automatic)",105.25,6786.4,Yes,6786.40,Long-Term
6543-CPZMK,Male,0,Yes,Yes,9,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",29.95,248.95,Yes,248.95,New
4765-OXPPD,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,"Mailed check",65.00,663.05,Yes,663.05,New
2804-ETQDK,Male,0,No,Yes,66,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.55,1357.1,No,1357.10,Long-Term
6689-VRRTK,Female,1,No,No,44,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",109.80,4860.35,No,4860.35,Loyal
7138-GIRSH,Male,0,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,"Two year",No,"Bank transfer (automatic)",69.50,3418.2,No,3418.20,Long-Term
9396-ZSFLL,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",48.85,631.4,No,631.40,Loyal
6464-KEXXH,Male,0,No,No,8,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",25.25,186.3,No,186.30,New
7134-MJPDY,Female,1,No,No,66,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",102.85,6976.75,No,6976.75,Long-Term
5240-CAOYT,Female,0,No,No,57,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,No,No,Month-to-month,Yes,"Bank transfer (automatic)",87.55,4884.85,No,4884.85,Long-Term
4059-IIEBK,Female,0,No,No,7,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",78.55,522.95,No,522.95,New
4881-JVQOD,Male,1,Yes,Yes,10,No,"No phone service",DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",34.55,362.6,No,362.60,New
0516-UXRMT,Female,0,No,No,62,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,No,No,"One year",Yes,"Electronic check",92.05,5755.8,No,5755.80,Long-Term
4851-BQDNX,Male,0,Yes,Yes,40,Yes,No,"Fiber optic",No,No,Yes,No,Yes,No,"One year",Yes,"Electronic check",85.05,3355.65,No,3355.65,Loyal
5148-HKFIR,Female,0,No,No,20,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.70,406.95,No,406.95,Loyal
1009-IRMNA,Female,0,No,No,7,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",20.00,137.6,Yes,137.60,New
3003-CMDUU,Female,0,Yes,No,25,Yes,No,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",95.15,2395.7,No,2395.70,Loyal
5016-IBERQ,Male,0,Yes,No,23,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,No,Month-to-month,No,"Electronic check",84.25,1968.1,No,1968.10,Loyal
6797-UCJHZ,Female,1,Yes,No,66,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",No,"Credit card (automatic)",104.60,6819.45,No,6819.45,Long-Term
2469-DTSGX,Female,1,No,No,72,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Electronic check",111.65,7943.45,No,7943.45,Long-Term
4554-YGZIH,Male,1,Yes,No,49,Yes,Yes,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,No,"Credit card (automatic)",90.05,4547.25,Yes,4547.25,Long-Term
5099-BAILX,Male,1,Yes,Yes,43,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",110.75,4687.9,Yes,4687.90,Loyal
9931-KGHOA,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",55.00,2473.95,No,2473.95,Loyal
1775-KWJKQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",89.85,6562.9,No,6562.90,Long-Term
7665-VIGUD,Male,0,No,No,10,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.35,176.3,No,176.30,New
9411-TPQQV,Female,0,No,No,40,No,"No phone service",DSL,Yes,No,No,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",54.55,2236.2,No,2236.20,Loyal
7207-RMRDB,Female,0,Yes,Yes,65,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",105.50,6985.65,Yes,6985.65,Long-Term
7954-MLBUN,Male,0,No,No,31,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",99.45,3109.9,No,3109.90,Loyal
2077-DDHJK,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,"Two year",No,"Credit card (automatic)",70.90,4911.35,No,4911.35,Long-Term
4913-EHYUI,Male,1,Yes,Yes,56,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",104.55,5794.65,Yes,5794.65,Long-Term
0195-IESCP,Male,0,Yes,No,10,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",85.25,855.3,Yes,855.30,New
9574-BOSMD,Male,0,Yes,Yes,68,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",25.40,1620.2,No,1620.20,Long-Term
4580-TMHJU,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,"Electronic check",56.15,2499.3,Yes,2499.30,Loyal
0970-ETWGE,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",89.55,89.55,Yes,89.55,New
4908-XAXAY,Female,1,No,No,49,Yes,No,"Fiber optic",No,Yes,Yes,No,No,Yes,"One year",Yes,"Bank transfer (automatic)",89.85,4287.2,No,4287.20,Long-Term
8404-VLQFB,Female,0,Yes,Yes,15,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Electronic check",25.25,394.85,No,394.85,Loyal
1626-ERCMM,Male,1,Yes,No,20,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.55,1899.65,Yes,1899.65,Loyal
0887-HJGAR,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",45.70,45.7,Yes,45.70,New
2391-IPLOP,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,"One year",Yes,"Electronic check",69.65,3442.15,No,3442.15,Long-Term
5644-PDMZC,Female,1,No,No,2,Yes,Yes,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,No,"Electronic check",89.50,161.5,Yes,161.50,New
3509-GWQGF,Male,1,No,No,24,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Credit card (automatic)",70.00,1732.6,No,1732.60,Loyal
9576-ANLXO,Female,0,No,No,3,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",69.55,222.3,Yes,222.30,New
2024-BASKD,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Mailed check",74.60,74.6,Yes,74.60,New
5845-BZZIB,Male,0,Yes,Yes,35,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.10,655.3,No,655.30,Loyal
1140-UKVZG,Female,0,No,No,17,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",24.80,475.25,No,475.25,Loyal
4160-AMJTL,Female,1,No,No,8,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",19.65,164.3,Yes,164.30,New
5183-SNMJQ,Male,0,No,No,10,Yes,No,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",95.10,865.1,No,865.10,New
8100-PNJMH,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",88.85,6132.7,No,6132.70,Long-Term
7838-LAZFO,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,"One year",No,"Bank transfer (automatic)",78.80,3597.5,No,3597.50,Loyal
4464-JCOLN,Male,0,Yes,Yes,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.85,35.9,Yes,35.90,New
2085-JVGAD,Male,0,Yes,No,37,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",20.35,697.65,No,697.65,Loyal
5650-VDUDS,Female,0,No,No,4,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",24.25,96.05,Yes,96.05,New
8095-WANWK,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",45.25,428.7,No,428.70,New
3030-ZKIWL,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.05,20.05,No,20.05,New
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,"Two year",Yes,"Mailed check",69.55,4459.15,No,4459.15,Long-Term
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.50,1167.6,No,1167.60,Long-Term
2800-VEQXM,Female,0,No,No,3,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Mailed check",74.75,238.1,No,238.10,New
7538-GWHML,Female,0,No,No,2,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",69.65,145.15,Yes,145.15,New
5533-RJFTJ,Male,0,No,No,49,No,"No phone service",DSL,No,No,Yes,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",30.20,1453.1,No,1453.10,Long-Term
3859-CVCET,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",45.65,191.05,Yes,191.05,New
0214-JHPFW,Female,0,Yes,No,70,No,"No phone service",DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",57.80,4039.3,No,4039.30,Long-Term
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Bank transfer (automatic)",19.85,1039.45,No,1039.45,Long-Term
3088-FVYWK,Male,0,Yes,Yes,53,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",25.55,1336.1,No,1336.10,Long-Term
3276-HDUEG,Female,0,No,No,1,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",75.05,75.05,Yes,75.05,New
9092-GDZKO,Male,0,No,No,22,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Credit card (automatic)",24.85,493.4,No,493.40,Loyal
0823-HSCDJ,Male,1,No,No,52,No,"No phone service",DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",49.15,2550.9,Yes,2550.90,Long-Term
3729-OWRVL,Male,1,No,No,65,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",110.35,7246.15,No,7246.15,Long-Term
2324-AALNO,Female,0,No,No,48,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",24.55,1203.95,No,1203.95,Loyal
0822-GAVAP,Female,0,No,No,2,No,"No phone service",DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",34.70,62.25,Yes,62.25,New
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,No,"Mailed check",107.95,313.6,No,313.60,New
2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",81.40,3775.85,No,3775.85,Loyal
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Electronic check",80.00,80,Yes,80.00,New
7501-IWUNG,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",73.80,4616.05,No,4616.05,Long-Term
4957-TREIR,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,"Credit card (automatic)",64.40,195.65,No,195.65,New
7251-LJBQN,Female,1,No,No,40,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",103.75,4188.4,No,4188.40,Loyal
8040-MNRTF,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Mailed check",71.10,71.1,No,71.10,New
1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Electronic check",49.90,49.9,No,49.90,New
5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Bank transfer (automatic)",24.60,1266.4,No,1266.40,Long-Term
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",49.25,91.1,Yes,91.10,New
0946-FKYTX,Male,0,No,No,52,No,"No phone service",DSL,No,Yes,No,No,No,No,"One year",No,"Mailed check",30.10,1623.4,No,1623.40,Long-Term
5076-YVXCM,Male,0,No,No,51,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Bank transfer (automatic)",83.40,4149.45,No,4149.45,Long-Term
8262-COGGB,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.45,20.45,No,20.45,New
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,"One year",Yes,"Bank transfer (automatic)",75.25,2344.5,No,2344.50,Loyal
9620-QJREV,Male,0,No,Yes,47,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",20.55,1013.05,No,1013.05,Loyal
2276-YDAVZ,Female,0,No,No,3,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",75.10,270.7,Yes,270.70,New
2682-KEVRP,Female,1,No,No,22,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",20.05,417,No,417.00,Loyal
2480-JZOSN,Female,0,Yes,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.65,20.65,No,20.65,New
0078-XZMHT,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",85.15,6316.2,No,6316.20,Long-Term
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",50.15,168.15,Yes,168.15,New
9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,"One year",Yes,"Bank transfer (automatic)",84.95,4018.05,No,4018.05,Loyal
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"Two year",Yes,"Credit card (automatic)",66.50,4811.6,No,4811.60,Long-Term
1525-LNLOJ,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,"Two year",Yes,"Bank transfer (automatic)",63.30,4189.7,No,4189.70,Long-Term
9450-TRJUU,Male,0,No,No,35,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,No,"Electronic check",83.15,2848.45,No,2848.45,Loyal
1766-GKNMI,Male,0,No,No,29,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",84.90,2516.2,No,2516.20,Loyal
6942-LBFDP,Female,0,No,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.55,33.6,No,33.60,New
1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,"Mailed check",49.25,208.45,No,208.45,New
7133-VBDCG,Female,0,No,No,25,Yes,No,"Fiber optic",Yes,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",79.85,2015.35,Yes,2015.35,Loyal
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,"Two year",Yes,"Mailed check",59.60,3739.8,No,3739.80,Long-Term
8329-UTMVM,Male,1,No,No,27,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",104.65,2964,No,2964.00,Loyal
3014-WJKSM,Male,0,Yes,No,29,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Credit card (automatic)",75.30,2263.4,No,2263.40,Loyal
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",80.10,2211.8,No,2211.80,Loyal
1029-QFBEN,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.55,19.55,Yes,19.55,New
7929-DMBCV,Female,0,Yes,No,20,Yes,No,"Fiber optic",No,No,Yes,Yes,No,No,Month-to-month,Yes,"Mailed check",81.00,1683.7,No,1683.70,Loyal
9661-JALZV,Female,0,No,No,58,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",24.70,1519,No,1519.00,Long-Term
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,"Fiber optic",Yes,No,No,Yes,No,No,Month-to-month,Yes,"Mailed check",86.00,1164.05,No,1164.05,Loyal
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",25.40,1710.9,No,1710.90,Long-Term
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",89.15,4245.55,No,4245.55,Loyal
0114-IGABW,Female,0,Yes,No,71,No,"No phone service",DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",58.25,4145.9,No,4145.90,Long-Term
9944-AEXBM,Male,0,No,No,32,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",85.65,2664.3,No,2664.30,Loyal
1853-ARAAQ,Female,0,No,No,26,No,"No phone service",DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",50.35,1277.5,No,1277.50,Loyal
6952-OMNWB,Male,1,Yes,No,68,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Credit card (automatic)",80.35,5589.3,No,5589.30,Long-Term
4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.20,34.75,No,34.75,New
8434-VGEQQ,Male,0,Yes,Yes,61,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.55,1305.95,No,1305.95,Long-Term
4952-YSOGZ,Female,0,Yes,Yes,4,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",85.95,381.3,Yes,381.30,New
1589-AGTLK,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",45.35,141.5,Yes,141.50,New
5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.50,3105.55,Yes,3105.55,Loyal
6549-YMFAW,Male,1,Yes,No,9,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",21.25,204.55,No,204.55,New
4950-HKQTE,Female,0,No,No,22,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",26.25,605.9,No,605.90,Loyal
6786-OBWQR,Female,0,Yes,Yes,5,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",80.85,356.1,No,356.10,New
2684-EIWEO,Female,1,No,No,30,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,No,No,Month-to-month,No,"Credit card (automatic)",91.70,2758.15,Yes,2758.15,Loyal
2753-JMMCV,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Credit card (automatic)",74.20,4805.65,No,4805.65,Long-Term
6439-GTPCA,Female,0,No,No,45,Yes,Yes,"Fiber optic",No,No,Yes,Yes,No,No,Month-to-month,Yes,"Electronic check",87.25,3941.7,Yes,3941.70,Loyal
6621-YOBKI,Male,0,No,No,5,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.35,92.75,No,92.75,New
1216-JWVUX,Male,0,Yes,Yes,25,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",75.50,1901.05,No,1901.05,Loyal
7564-GHCVB,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,"Two year",No,"Bank transfer (automatic)",79.05,5730.7,No,5730.70,Long-Term
1173-NOEYG,Female,0,Yes,No,27,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,No,"Bank transfer (automatic)",90.15,2423.4,No,2423.40,Loyal
7595-EHCDL,Male,0,Yes,Yes,32,No,"No phone service",DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",50.60,1653.45,No,1653.45,Loyal
6647-ZEDXT,Female,0,No,No,30,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",No,"Credit card (automatic)",110.45,3327.05,No,3327.05,Loyal
2521-NPUZR,Male,0,Yes,No,70,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,No,Yes,"Two year",No,"Credit card (automatic)",101.00,7085.5,No,7085.50,Long-Term
1307-TVUFB,Male,1,No,No,42,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",79.35,3344.1,No,3344.10,Loyal
7503-MIOGA,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",89.85,6697.35,No,6697.35,Long-Term
4381-MHQDC,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"Two year",Yes,"Mailed check",65.00,2879.9,No,2879.90,Loyal
6923-JHPMP,Female,0,No,No,2,Yes,No,"Fiber optic",Yes,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",80.45,137.1,No,137.10,New
5138-WVKYJ,Male,0,No,No,10,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",98.55,1008.55,Yes,1008.55,New
4018-PPNDW,Female,0,Yes,Yes,61,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",24.10,1551.6,No,1551.60,Long-Term
1635-FJFCC,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",44.05,202.15,No,202.15,New
2499-AJYUA,Female,1,Yes,No,72,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",110.80,7882.25,No,7882.25,Long-Term
6919-ELBGL,Male,1,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",114.95,8196.4,No,8196.40,Long-Term
